product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,backlight_type_v2,dimming_zone_count,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,native_refresh_rate,resolution,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local,price_size,price_best,price_source,price_amazon,price_buybox,price_bestbuy,price_list,price_per_m2,sizes_with_price,size_min,size_max,all_asins,all_bb_skus,price_per_mixed_use,mixed_usage,home_theater,gaming,sports,bright_room,color_score,brightness_score,black_level_score,contrast_ratio_score,native_contrast_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,sdr_real_scene_peak_nits,sdr_peak_10pct_nits,sdr_peak_2pct_nits,hdr_peak_100pct_nits,hdr_peak_50pct_nits,hdr_peak_25pct_nits,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,contrast_ratio,first_response_time_ms,total_response_time_ms,input_lag_1080p_ms,input_lag_4k_ms,vrr_support,hdmi_forum_vrr,hdmi_ports,hdmi_21_speed
127431,LG C6H OLED,LG,lg-c6h-oled,https://www.rtings.com/early-access/tv/reviews/lg/c6h-oled,227,v2.2,2026-03-23 00:00:00 -0400,,2026-04-16 15:11:40 -0400,"77"" (OLED77C6HUP); 83"" (OLED83C6HUP)",tv,LCD,,,ERROR: 'float' object has no attribute 'upper',No,,No,OLED,,,,ERROR: 'float' object has no attribute 'upper',,,,,,,,,,,,,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-c6h-oled_spd.jpg,77.0,3699.99,rtings,,,,,2890.6171874999995,1,77.0,77.0,"B0GS71ZYMD,B0GPSNXS45",6673142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49542,LG G4 OLED,LG,lg-g4-oled,https://www.rtings.com/tv/reviews/lg/g4-oled,227,v2.2,2024-03-11 00:00:00 -0400,2024-04-25 16:16:38 -0400,2026-03-13 16:26:41 -0400,"55"" (OLED55G4SUB); 65"" (OLED65G4SUB); 77"" (OLED77G4WUA); 83"" (OLED83G4WUA); 97"" (OLED97G4WUA)",tv,OLED,,,WOLED,No,,Yes,OLED evo,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-g4-oled_spd.jpg,65.0,1497.99,amazon_3p,,,,2175.1,2316.9406150896084,3,55.0,83.0,"B0D3WKV3X7,B0CVRWSB8D,B0CVRFLN9T,B0D3WSDWVJ",6578049,174.18488372093023,8.6,8.8,8.9,8.3,7.7,8.2,8.3,10.0,10.0,10.0,91.18,61.27,39.7,513.4,596.0,611.0,226.0,468.0,701.0,1459.0,1550.0,inf,inf,0.6,3.5,4.6,4.6,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
88601,LG G5 OLED,LG,lg-g5-oled,https://www.rtings.com/tv/reviews/lg/g5-oled,227,v2.2,2025-04-01 00:00:00 -0400,2025-05-07 15:22:41 -0400,2026-03-25 08:59:53 -0400,"55"" (OLED55G5WUA); 65"" (OLED65G5WUA); 77"" (OLED77G5WUA); 83"" (OLED83G5WUA); 97"" (OLED97G5WUA)",tv,OLED,,,WOLED,No,,Yes,OLED evo,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,165Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-g5-oled_spd.jpg,65.0,2299.99,bestbuy,,,2299.99,,2857.9585947583246,4,55.0,83.0,"B0F8DSGCCD,B0F7J16S9S","6621832,6621810,6621819,6621830,6621820",255.5544444444444,9.0,9.2,9.1,8.9,8.7,8.9,8.9,10.0,10.0,10.0,99.8,78.5,53.4,796.0,1002.0,1040.0,400.0,711.0,1097.0,2446.0,2416.0,inf,inf,0.9,4.1,4.0,4.0,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
92233,LG QNED85A,LG,lg-qned85a,https://www.rtings.com/tv/reviews/lg/qned85a,227,v2.2,2025-05-05 00:00:00 -0400,2025-12-18 08:29:51 -0500,2026-03-13 11:03:20 -0400,"50"" (50QNED85AUA); 55"" (55QNED85AUA); 65"" (65QNED85AUA); 75"" (75QNED85AUA); 86"" (86QNED85AUA); 100"" (100QNED85AUA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QNED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-qned85a_spd.jpg,65.0,749.99,rtings,,,,,1068.0769440918489,5,55.0,100.0,"B0F8DT9N6X,B0F8DD4XW4,B0DYR35J2G,B0DYQZTVGT","6621808,6621826,6621816",122.94918032786886,6.1,5.8,6.1,6.5,6.3,6.5,6.3,4.1,4.0,7.2,85.19,62.53,24.9,378.2253418,391.0,391.0,495.0,495.0,496.0,497.0,354.0,4909.0,4909.0,17.7,17.7,5.5,5.7,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
55174,LG QNED90T,LG,lg-qned90t,https://www.rtings.com/tv/reviews/lg/qned90t,197,v2.0.1,2024-03-01 00:00:00 -0500,2024-08-13 14:13:21 -0400,2025-10-07 15:54:38 -0400,"65"" (65QNED90TUA); 75"" (75QNED90TUA); 86"" (86QNED90TUA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QNED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-qned90t_spd.jpg,65.0,995.99,rtings,,,,,1094.4945054945056,1,65.0,65.0,"B0D3WPVFBK,B0D3WN592T,B0D3X72M2M",6578052,136.43698630136987,7.3,7.5,6.6,7.5,7.6,7.6,7.5,7.7,8.1,7.5,87.7,60.45,39.6,549.6,1101.0,954.0,640.0,750.0,1055.0,1084.0,1267.0,5392.0,114686.0,9.2,9.7,5.9,5.8,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
96489,LG QNED92A,LG,lg-qned92a,https://www.rtings.com/tv/reviews/lg/qned92a,227,v2.2,2025-04-14 00:00:00 -0400,2025-10-07 15:46:40 -0400,2026-03-17 10:08:56 -0400,"65"" (65QNED92AUA); 75"" (75QNED92AUA); 85"" (85QNED92AUA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QNED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-qned92a_spd.jpg,65.0,746.95,amazon_3p,899.0,,,749.0,987.3319597069598,2,65.0,85.0,"B0DYQRNPJ8,B0F8DNL96X",6621815,98.28289473684211,7.6,7.8,7.4,7.7,7.5,7.2,7.7,8.3,9.6,7.5,87.81,66.54,34.1,592.5379028,820.0,378.0,667.0,934.0,1336.0,1308.0,818.0,5506.0,281267.0,9.1,9.8,4.7,4.9,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
98323,LG UA77,LG,lg-ua77,https://www.rtings.com/tv/reviews/lg/ua77,227,v2.2,2025-05-04 20:00:01 -0400,2025-10-06 15:03:36 -0400,2026-03-17 10:24:05 -0400,"43"" (43UA7700PUB); 50"" (50UA7700PUB); 55"" (55UA7700PUB); 65"" (65UA7700PUB); 75"" (75UA7700PUA); 85"" (86UA7700PUA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,UHD,LCD,IPS,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-ua77_spd.jpg,65.0,399.99,bestbuy,,,399.99,,479.8853591464441,6,43.0,86.0,"B0F6B1K6K3,B0F69LDR17,B0F69Q9RJ3,B0F6B3GF3L,B0F69YCRR8,B0F69R7899","6621803,6621683,6621807,6621802,6621806,6621805",81.63061224489796,4.9,4.5,5.0,5.8,5.2,5.2,4.7,2.5,0.8,4.0,72.75,49.13,16.0,215.0,248.0,248.0,292.0,293.0,294.0,295.0,215.0,992.0,992.0,15.0,15.3,9.8,9.5,Yes,Yes,3 (3x HDMI 2.0),No HDMI 2.1
57721,LG UT75,LG,lg-ut75,https://www.rtings.com/tv/reviews/lg/ut7570-ut75-ut7590,227,v2.2,2024-04-01 00:00:00 -0400,2024-07-30 09:58:36 -0400,2026-03-10 09:27:33 -0400,"43"" (43UT7590PUA); 50"" (50UT7570PUB); 55"" (55UT7570PUB); 65"" (65UT7570PUB); 70"" (70UT7590PUA); 75"" (75UT7590PUA); 86"" (86UT7590PUA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,UHD,LCD,IPS,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/lg-ut75_spd.jpg,55.0,422.69,amazon_3p,,,,422.69,564.1367198838897,3,55.0,86.0,"B0D3WRYFD9,B0D3WG1HCS,B0CVSJQRNZ,B0D3WP2JLD,B0CVSJ3HS7",6578185,93.93111111111111,4.5,4.2,4.3,5.5,5.1,5.3,4.2,2.1,0.8,3.9,69.84,46.6,16.2,200.4524384,238.0,238.0,276.0,276.0,277.0,278.0,203.0,941.0,941.0,12.7,19.5,10.2,10.2,No,No,3 (3x HDMI 2.0),No HDMI 2.1
88503,Panasonic W70B,Panasonic,panasonic-w70b,https://www.rtings.com/tv/reviews/panasonic/w70b,227,v2.2,2025-03-19 00:00:00 -0400,2025-08-18 10:46:40 -0400,2026-03-12 09:57:18 -0400,"43"" (43W70BP); 50"" (50W70BP); 55"" (55W70BP); 65"" (65W70BP); 70"" (70W70BP); 75"" (75W70BP); 85"" (85W70BP)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/panasonic-w70b_spd.jpg,65.0,427.99,amazon_3p,,,,427.99,502.38855507488296,7,43.0,85.0,"B0DW378JR5,B0DW3XW927,B0DW3YPBL1,B0DW4232K1,B0DW3RQY9Z,B0DW3V53B7,B0DW3XDNR9",,77.81636363636363,5.5,5.4,5.2,6.0,5.6,6.2,4.7,4.6,4.1,7.4,70.36,46.97,20.1,278.0,290.0,289.0,285.0,285.0,286.0,286.0,286.0,5239.0,5239.0,11.3,11.3,10.1,10.1,No,No,4 (4x HDMI 2.0),No HDMI 2.1
74025,Panasonic W95A,Panasonic,panasonic-w95a,https://www.rtings.com/tv/reviews/panasonic/w95a,227,v2.2,2024-09-18 00:00:00 -0400,2024-10-25 10:50:48 -0400,2026-03-25 09:03:01 -0400,"55"" (TV-55W95AP); 65"" (TV-65W95AP); 75"" (TV-75W95AP); 85"" (TV-85W95AP)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/panasonic-w95a_spd.jpg,,,,,,,,,4,,,,,,7.5,7.6,7.2,7.8,7.8,7.5,7.9,7.6,7.0,7.4,87.47,65.52,47.0,671.6911621,1353.0,1215.0,695.0,904.0,1400.0,1505.0,1301.0,5267.0,58338.0,7.9,8.4,5.5,5.4,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
74026,Panasonic Z85A OLED,Panasonic,panasonic-z85a-oled,https://www.rtings.com/tv/reviews/panasonic/z85a-oled,197,v2.0.1,2024-09-18 00:00:00 -0400,2024-10-16 10:20:02 -0400,2026-03-19 08:55:03 -0400,"55"" (TV-55Z85AP); 65"" (TV-65Z85AP)",tv,OLED,,,WOLED,No,,Yes,OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/panasonic-z85a-oled_spd.jpg,,,,,,,,,1,,,,,,8.1,8.4,8.5,7.3,6.7,8.2,6.7,10.0,10.0,10.0,94.57,63.69,36.0,338.7626953,459.0,454.0,157.0,295.0,524.0,850.0,855.0,inf,inf,0.3,1.3,5.5,5.1,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
118244,Panasonic Z8BA OLED,Panasonic,panasonic-z8ba-oled,https://www.rtings.com/tv/reviews/panasonic/z8ba-oled,227,v2.2,2025-11-10 00:00:00 -0500,2026-03-19 08:50:53 -0400,2026-03-19 08:50:53 -0400,"77"" (77Z8BAP)",tv,OLED,,,WOLED,No,,Yes,OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/panasonic-z8ba-oled_spd.jpg,,1499.99,rtings,,,,,,0,,,,11143967,180.72168674698793,8.3,8.6,8.7,7.5,6.8,8.2,6.9,10.0,10.0,10.0,95.8,66.13,37.8,345.3897705,470.0,465.0,200.0,384.0,692.0,1086.0,1099.0,inf,inf,0.7,2.1,4.2,4.3,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
74024,Panasonic Z95A OLED,Panasonic,panasonic-z95a-oled,https://www.rtings.com/tv/reviews/panasonic/z95a-oled,197,v2.0.1,2024-09-18 00:00:00 -0400,2024-10-16 09:58:18 -0400,2025-09-04 13:40:28 -0400,"65"" (TV-65Z95AP)",tv,OLED,,,WOLED,No,,Yes,OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/panasonic-z95a-oled_spd.jpg,65.0,1327.99,amazon_3p,1597.99,,,1327.99,1459.3296703296703,1,65.0,65.0,B0D8S2D1CZ,,158.09404761904761,8.4,8.6,8.7,8.1,7.6,8.1,7.8,10.0,10.0,10.0,88.99,59.55,41.4,459.1,776.0,765.0,222.0,465.0,965.0,1719.0,1739.0,inf,inf,0.4,1.5,4.9,4.6,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
88502,Panasonic Z95B OLED,Panasonic,panasonic-z95b-oled,https://www.rtings.com/tv/reviews/panasonic/z95b-oled,227,v2.2,2025-06-18 00:00:00 -0400,2025-09-03 14:43:17 -0400,2026-03-25 09:02:01 -0400,"55"" (TV-55Z95BP); 65"" (TV-65Z95BP); 77"" (TV-77Z95BP)",tv,OLED,,,WOLED,No,,Yes,OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/panasonic-z95b-oled_spd.jpg,55.0,2387.33,amazon,2387.33,,,2387.33,3672.8153846153846,3,55.0,77.0,"B0F8M9QPJP,B0F8MW11YS,B0F8N24XYR",,268.2393258426966,8.9,9.1,9.2,8.6,8.2,8.8,8.5,10.0,10.0,10.0,98.95,74.28,49.7,513.0,956.0,960.0,326.0,632.0,1378.0,2354.0,2303.0,inf,inf,0.4,1.1,4.2,4.2,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
92761,Philips 974 Series OLED,Philips,philips-974-series-oled,https://www.rtings.com/tv/reviews/philips/974-series-oled,197,v2.0.1,2025-02-15 00:00:00 -0500,2025-07-08 12:13:11 -0400,2025-07-08 12:13:11 -0400,"65"" (65OLED974/F7)",tv,OLED,,,WOLED,No,,Yes,OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/philips-974-series-oled_spd.jpg,,,,,,,,,0,,,,,,7.2,7.5,7.9,6.3,6.0,7.5,4.7,10.0,10.0,10.0,92.27,63.12,31.5,221.0,320.0,315.0,109.0,213.0,334.0,457.0,535.0,inf,inf,1.3,3.1,5.4,5.3,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
102906,Roku Pro Series 2025,Roku,roku-pro-series-2025,https://www.rtings.com/tv/reviews/roku/pro-series-2025,227,v2.2,2025-06-16 00:00:00 -0400,2025-12-05 11:50:00 -0500,2026-03-13 12:07:41 -0400,"55"" (55R8C5); 65"" (65R8C5); 75"" (75R8C5)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/roku-pro-series-2025_spd.jpg,65.0,898.0,amazon,898.0,,,898.0,1031.8604395604395,3,55.0,75.0,"B0DWH3R4MG,B0DWHGPJFG",6625616,119.73333333333333,7.5,7.6,7.5,7.9,7.9,7.5,7.8,8.0,7.7,7.7,87.41,65.43,38.8,667.6256714,1498.0,1088.0,688.0,1196.0,1606.0,1433.0,859.0,6059.0,88289.0,5.4,7.7,5.7,5.9,Yes,Yes,"4 (2x HDMI 2.0, 2x HDMI 2.1)",48 Gbps
37906,Roku Select Series 2023,Roku,roku-select-series-2023,https://www.rtings.com/tv/reviews/roku/select-series,197,v2.0.1,2023-03-01 00:00:00 -0500,2023-11-24 11:31:19 -0500,2025-05-08 10:57:38 -0400,"24"" (24R2A5R); 32"" (32R2A5R); 40"" (40R2A5R); 43"" (43R4A5R); 50"" (50R4A5R); 55"" (55R4A5R); 65"" (65R4A5R); 75"" (75R4A5R)",tv,LCD,,,QD-LCD,Yes,InP,Yes,,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/roku-select-series-2023_spd.jpg,,,,,,,,,3,,,,,,5.4,5.3,5.1,6.4,6.4,6.1,5.2,4.2,3.8,7.0,69.9,46.98,21.3,408.4,381.0,386.0,373.0,373.0,374.0,374.0,375.0,4561.0,4561.0,10.5,11.4,11.9,13.1,No,No,4 (4x HDMI 2.0),No HDMI 2.1
117448,Samsung 100QN80F,Samsung,samsung-100qn80f,https://www.rtings.com/tv/reviews/samsung/100qn80f,197,v2.0.1,2025-03-26 00:00:00 -0400,2025-11-25 10:04:16 -0500,2025-11-25 17:33:20 -0500,"100"" (QN100QN80FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-100qn80f_spd.jpg,,,,,,,,,0,,,,,,7.4,7.3,7.1,7.8,8.0,7.4,8.4,6.6,5.9,8.2,81.09,55.8,42.2,882.0,1223.0,1071.0,702.0,771.0,1047.0,1256.0,1205.0,7009.0,23520.0,11.1,13.4,7.4,7.4,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
57180,Samsung DU7200,Samsung,samsung-du7200,https://www.rtings.com/tv/reviews/samsung/du7200-du7200d,197,v2.0.1,2024-04-01 00:00:00 -0400,2024-11-07 11:08:17 -0500,2025-09-16 10:00:31 -0400,"43"" (UN43DU7200FXZA); 50"" (UN50DU7200FXZA); 55"" (UN55DU7200FXZA); 60"" (UN60DU7200FXZA); 65"" (UN65DU7200FXZA); 70"" (UN70DU7200FXZA); 75"" (UN75DU7200FXZA); 85"" (UN85DU7200FXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Crystal UHD,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-du7200_spd.jpg,65.0,469.99,rtings,,,,,619.0166558659323,8,43.0,85.0,"B0CY18SS15,B0CXZVSNRN,B0CY1BNH61",6575355,83.92678571428573,5.6,5.5,5.7,5.8,5.7,5.9,4.8,4.8,3.3,6.6,69.71,46.96,20.9,267.2701416,298.0,167.0,294.0,295.0,296.0,298.0,300.0,3857.0,3857.0,10.1,13.6,11.7,11.4,Yes,Yes,3 (3x HDMI 2.0),No HDMI 2.1
55354,Samsung DU8000,Samsung,samsung-du8000,https://www.rtings.com/tv/reviews/samsung/du8000,227,v2.2,2024-03-11 00:00:00 -0400,2024-04-11 09:39:00 -0400,2026-03-12 16:06:24 -0400,"43"" (UN43DU8000FXZA); 43"" (UN43DUX1EAFXZA); 50"" (UN50DU8000FXZA); 50"" (UN50DUX1EAFXZA); 55"" (UN55DU8000FXZA); 65"" (UN65DU8000FXZA); 75"" (UN75DU8000FXZA); 85"" (UN85DU8000FXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Crystal UHD,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-du8000_spd.jpg,65.0,598.99,bestbuy,,,598.99,,822.7198288243743,6,43.0,85.0,"B0CY1BKFLK,B0CY17Y37N,B0CY164YDC,B0CY12ZXWJ",6575139,115.19038461538462,5.2,5.1,5.0,5.7,5.6,5.9,4.0,4.5,3.5,6.8,77.38,53.33,20.5,236.1633301,227.0,227.0,242.0,241.0,241.0,241.0,240.0,4100.0,4100.0,8.5,13.9,11.2,11.2,No,No,3 (3x HDMI 2.0),No HDMI 2.1
56341,Samsung Q60D,Samsung,samsung-q60d,https://www.rtings.com/tv/reviews/samsung/q60d-q60-q60dd-qled,227,v2.2,2024-03-10 20:00:01 -0400,2024-05-16 10:02:11 -0400,2026-03-13 13:27:37 -0400,"32"" (QN32Q60DAFXZA); 43"" (QN43Q60DAFXZA); 50"" (QN50Q60DAFXZA); 55"" (QN55Q60DAFXZA); 65"" (QN65Q60DAFXZA); 70"" (QN70Q60DAFXZA); 75"" (QN75Q60DAFXZA); 85"" (QN85Q60DAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-q60d_spd.jpg,65.0,799.99,rtings,,,,,1209.4540279841576,8,32.0,85.0,"B0CXRBW3YL,B0CXQYYJDS,B0CXQX37NP,B0CXR5KS5D,B0CXQWDH63",,135.5915254237288,5.9,5.7,5.6,6.4,6.4,6.2,5.7,5.0,4.4,7.7,77.21,52.25,26.6,404.1581421,416.0,238.0,420.0,421.0,422.0,423.0,424.0,5877.0,5877.0,13.6,14.4,10.4,10.3,No,No,3 (3x HDMI 2.0),No HDMI 2.1
57710,Samsung Q70D,Samsung,samsung-q70d,https://www.rtings.com/tv/reviews/samsung/q70d-q70-q72d-qled,197,v2.0.1,2024-04-01 00:00:00 -0400,2024-09-24 11:06:31 -0400,2025-09-24 16:58:58 -0400,"55"" (QN55Q70DAFXZA); 65"" (QN65Q70DAFXZA); 75"" (QN75Q70DAFXZA); 85"" (QN85Q70DAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-q70d_spd.jpg,65.0,799.99,rtings,,,,,1047.320511306875,4,55.0,85.0,"B0D6SS8Z1X,B0D6SX6N1Z",6576591,124.9984375,6.4,6.0,6.8,7.2,7.3,6.8,6.8,4.4,4.3,7.6,80.04,54.43,28.3,571.3761597,533.0,308.0,522.0,522.0,524.0,526.0,527.0,5766.0,5766.0,10.0,10.2,6.0,6.0,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
